filename,top_serial,top_confidence,num_candidates,all_candidates
serial_1.jpeg,,,0,
serial_10.jpeg,,,0,
serial_11.jpeg,,,0,
serial_12.jpeg,,,0,
serial_13.jpeg,,,0,
